   3.0292910e-01	   1.5620840e-01	   1.2164366e-01	   1.0683370e-01	   1.0460997e-01	   1.0323709e-01	   1.0096556e-01	   9.5650434e-02	   8.9023318e-02	   8.5238218e-02	   8.2498312e-02	   7.3460639e-02	   6.0984969e-02	   4.9185812e-02	   4.0541708e-02	   3.4852445e-02	   2.8749287e-02	   2.3248672e-02	   1.8400073e-02	   1.4282286e-02	
   4.4835854e-01	   2.2662622e-01	   1.7624307e-01	   1.5440047e-01	   1.4095509e-01	   1.3241559e-01	   1.2397152e-01	   1.1867255e-01	   1.1430052e-01	   1.1313051e-01	   1.0697591e-01	   9.0798676e-02	   7.4070632e-02	   6.0461044e-02	   4.7973037e-02	   3.8004518e-02	   2.8716922e-02	   2.3231574e-02	   1.9237161e-02	   1.5520275e-02	
   3.4491569e-01	   2.3697311e-01	   2.0158988e-01	   1.8262202e-01	   1.6777140e-01	   1.5168589e-01	   1.4205402e-01	   1.3119817e-01	   1.1947250e-01	   1.0685819e-01	   9.2221498e-02	   7.7004731e-02	   6.1497509e-02	   4.9297571e-02	   3.8711250e-02	   3.2164037e-02	   2.4839997e-02	   2.0876544e-02	   1.8055916e-02	   1.5683174e-02	
   3.6367214e-01	   2.2973615e-01	   1.8880510e-01	   1.6712153e-01	   1.5418535e-01	   1.4414072e-01	   1.3447356e-01	   1.2187845e-01	   1.1320850e-01	   1.0687947e-01	   9.9458933e-02	   8.5772455e-02	   7.2169065e-02	   6.1726034e-02	   5.1267922e-02	   3.9787233e-02	   2.9708087e-02	   2.3862839e-02	   1.9629538e-02	   1.6852438e-02	
   3.8474518e-01	   2.1024287e-01	   1.6795576e-01	   1.4837593e-01	   1.3511616e-01	   1.2511849e-01	   1.1924982e-01	   1.1803573e-01	   1.1715800e-01	   1.1654234e-01	   1.1370748e-01	   9.9006653e-02	   8.4294200e-02	   7.1136594e-02	   6.0525298e-02	   5.2268147e-02	   4.4011831e-02	   3.9445400e-02	   3.4307182e-02	   2.9797196e-02	
   4.2418200e-01	   2.6866460e-01	   2.5047570e-01	   2.5720412e-01	   2.7473152e-01	   2.9678929e-01	   3.2196152e-01	   3.4440809e-01	   3.6907244e-01	   3.9899367e-01	   4.1113162e-01	   3.8706917e-01	   3.6180401e-01	   3.3186162e-01	   3.0090320e-01	   2.7141285e-01	   2.4135929e-01	   2.1808277e-01	   1.9472253e-01	   1.7176533e-01	
   3.6915231e-01	   1.8465042e-01	   1.5529341e-01	   1.4450884e-01	   1.3462031e-01	   1.2512487e-01	   1.1567211e-01	   1.1107457e-01	   1.0660573e-01	   9.9883199e-02	   9.1255963e-02	   7.8443348e-02	   6.6188037e-02	   5.6554854e-02	   4.8994303e-02	   4.2603850e-02	   3.7112713e-02	   3.3796855e-02	   3.0969977e-02	   2.6593089e-02	
   2.9691046e-01	   2.3629916e-01	   2.1983719e-01	   2.1032113e-01	   2.0129019e-01	   1.9179893e-01	   1.8218273e-01	   1.7213231e-01	   1.6366734e-01	   1.5094888e-01	   1.2962687e-01	   1.0682100e-01	   8.6817265e-02	   7.0374250e-02	   5.7413042e-02	   4.6650112e-02	   3.8197875e-02	   3.2487392e-02	   2.8544247e-02	   2.6116192e-02	
   2.4417228e-01	   1.8956417e-01	   1.7479450e-01	   1.7087066e-01	   1.7023832e-01	   1.6969025e-01	   1.6703564e-01	   1.6124684e-01	   1.5471949e-01	   1.5102249e-01	   1.3944322e-01	   1.1388844e-01	   8.7643266e-02	   6.7139566e-02	   5.1085532e-02	   3.8584113e-02	   2.8513372e-02	   2.2650923e-02	   1.6426742e-02	   1.1218131e-02	
   1.5251350e-01	   1.3230342e-01	   1.1465716e-01	   9.7154379e-02	   8.3109617e-02	   6.9730461e-02	   5.7289600e-02	   4.7832608e-02	   3.9050443e-02	   3.1725705e-02	   2.5778055e-02	   1.9171834e-02	   1.3417184e-02	   9.3293786e-03	   6.4052939e-03	   4.5604706e-03	   3.4018755e-03	   2.9429708e-03	   2.5542378e-03	   2.1233559e-03	
   2.9397798e-01	   1.5991139e-01	   1.2828207e-01	   1.1560255e-01	   1.1597329e-01	   1.2225431e-01	   1.2258565e-01	   1.2106186e-01	   1.1900575e-01	   1.1720699e-01	   1.1171287e-01	   9.6319497e-02	   7.7775061e-02	   6.1655462e-02	   4.8855007e-02	   3.7014186e-02	   2.7626991e-02	   1.9991466e-02	   1.5082777e-02	   1.1422515e-02	
   2.8435326e-01	   1.4649445e-01	   1.1211568e-01	   9.4162881e-02	   8.0008805e-02	   7.0916653e-02	   6.5797687e-02	   6.4729869e-02	   6.4769404e-02	   5.7575941e-02	   4.1611493e-02	   2.9746532e-02	   2.0337999e-02	   1.3512135e-02	   9.2257261e-03	   6.0097575e-03	   3.9122105e-03	   2.7386120e-03	   2.1693110e-03	   1.2750626e-03	
   2.8698283e-01	   1.4898366e-01	   1.1255026e-01	   9.8160565e-02	   9.0266109e-02	   8.4932804e-02	   8.6785674e-02	   8.9908838e-02	   9.5257146e-02	   9.0739727e-02	   7.5779200e-02	   6.0677469e-02	   4.7556162e-02	   3.6043823e-02	   2.6219010e-02	   1.8763065e-02	   1.3671339e-02	   9.9084718e-03	   6.7089200e-03	   3.9374828e-03	
   3.1527156e-01	   2.6562172e-01	   2.5159818e-01	   2.4360561e-01	   2.3934036e-01	   2.3219508e-01	   2.2701377e-01	   2.2228777e-01	   2.1350418e-01	   2.0833158e-01	   1.9753462e-01	   1.8613219e-01	   1.7554700e-01	   1.6510493e-01	   1.5845621e-01	   1.4801472e-01	   1.4038950e-01	   1.3165399e-01	   1.2651807e-01	   1.2139565e-01	
   2.9531020e-01	   2.5106925e-01	   2.3501813e-01	   2.2418475e-01	   2.1981776e-01	   2.1190464e-01	   2.0418489e-01	   1.9667017e-01	   1.9066674e-01	   1.8410742e-01	   1.7745811e-01	   1.6596985e-01	   1.5769833e-01	   1.4951551e-01	   1.4248723e-01	   1.3343394e-01	   1.2653774e-01	   1.2575013e-01	   1.2445462e-01	   1.2444240e-01	
   4.2299867e-01	   3.5667008e-01	   3.3679336e-01	   3.2824695e-01	   3.2962525e-01	   3.2639271e-01	   3.2465118e-01	   3.2031977e-01	   3.1411716e-01	   3.0887157e-01	   2.9610431e-01	   2.7101135e-01	   2.4590176e-01	   2.2094071e-01	   1.9872034e-01	   1.7781752e-01	   1.6059530e-01	   1.4862238e-01	   1.3885176e-01	   1.2950504e-01	
   3.4329331e-01	   3.0093062e-01	   2.9482448e-01	   2.9841471e-01	   3.0720907e-01	   3.1168449e-01	   3.1190217e-01	   3.1607330e-01	   3.2172060e-01	   3.2307279e-01	   3.1264925e-01	   2.7396905e-01	   2.4185330e-01	   2.1238422e-01	   1.8646240e-01	   1.6189879e-01	   1.3962448e-01	   1.2199736e-01	   1.0718548e-01	   9.3421221e-02	
   3.7189656e-01	   3.2901192e-01	   3.1506443e-01	   3.0687058e-01	   3.0222154e-01	   2.9261583e-01	   2.7928609e-01	   2.6010573e-01	   2.4339042e-01	   2.2864991e-01	   2.1006542e-01	   1.8725979e-01	   1.6719306e-01	   1.4924216e-01	   1.3392955e-01	   1.2194431e-01	   1.1221945e-01	   1.0473878e-01	   9.9183679e-02	   9.2911959e-02	
   4.0190917e-01	   3.3947122e-01	   3.2019407e-01	   3.1287158e-01	   3.1141043e-01	   3.0405962e-01	   2.9352540e-01	   2.8456807e-01	   2.7268614e-01	   2.5704950e-01	   2.3594111e-01	   2.0743072e-01	   1.8009651e-01	   1.5436572e-01	   1.2894779e-01	   1.0892522e-01	   9.0603828e-02	   7.5910841e-02	   6.4805984e-02	   5.7361066e-02	
   2.8884429e-01	   1.5622598e-01	   1.2684816e-01	   1.2024629e-01	   1.2030214e-01	   1.1681706e-01	   1.1614347e-01	   1.1039609e-01	   1.0392509e-01	   9.6822023e-02	   8.9005351e-02	   7.9440951e-02	   6.7453980e-02	   5.9271872e-02	   5.1802874e-02	   4.7550678e-02	   4.3137074e-02	   4.1011810e-02	   3.8962245e-02	   3.8426042e-02	
   2.6037484e-01	   1.4946342e-01	   1.2456614e-01	   1.1797047e-01	   1.1827236e-01	   1.1477846e-01	   1.1356944e-01	   1.0726106e-01	   1.0132790e-01	   9.6191466e-02	   9.1345370e-02	   8.0924094e-02	   6.8769753e-02	   5.9060633e-02	   5.1569819e-02	   4.6404064e-02	   4.1572213e-02	   4.1077614e-02	   3.9282620e-02	   3.8685858e-02	
   3.1474447e-01	   1.6255581e-01	   1.2743706e-01	   1.1366385e-01	   1.1183947e-01	   1.1704862e-01	   1.1879683e-01	   1.1562532e-01	   1.1314787e-01	   1.0980874e-01	   1.0678059e-01	   9.8172545e-02	   8.4003389e-02	   7.1087539e-02	   6.1623096e-02	   5.3461313e-02	   4.6480358e-02	   4.2032514e-02	   3.8610876e-02	   3.6994576e-02	
   3.7491983e-01	   2.1563274e-01	   1.7479151e-01	   1.6258031e-01	   1.5823603e-01	   1.5655494e-01	   1.5843594e-01	   1.5343195e-01	   1.4766026e-01	   1.4199251e-01	   1.3477188e-01	   1.3200146e-01	   1.2822139e-01	   1.1870039e-01	   1.0745364e-01	   9.5082402e-02	   8.3110392e-02	   7.2917530e-02	   6.2475264e-02	   5.2211761e-02	
   4.8218596e-01	   3.3253294e-01	   2.8362846e-01	   2.6314378e-01	   2.5407118e-01	   2.4590576e-01	   2.3487318e-01	   2.2142774e-01	   2.0790032e-01	   1.9337606e-01	   1.8112761e-01	   1.6590661e-01	   1.4934444e-01	   1.2568718e-01	   1.0198325e-01	   8.1805646e-02	   6.4623177e-02	   5.1976408e-02	   4.0427625e-02	   3.2308757e-02	
   4.5544696e-01	   3.2628906e-01	   2.9037291e-01	   2.7723902e-01	   2.6884747e-01	   2.6149625e-01	   2.5371802e-01	   2.4585348e-01	   2.3777478e-01	   2.2899109e-01	   2.2291446e-01	   2.1716750e-01	   2.0895272e-01	   1.9419992e-01	   1.7615271e-01	   1.5900183e-01	   1.4014828e-01	   1.2481635e-01	   1.1098379e-01	   9.7739398e-02	
   4.3187934e-01	   3.1686789e-01	   2.8577441e-01	   2.7598655e-01	   2.7159476e-01	   2.6463056e-01	   2.5770396e-01	   2.5047284e-01	   2.4297796e-01	   2.3031604e-01	   2.2291970e-01	   2.1613991e-01	   2.0618713e-01	   1.9316077e-01	   1.7477882e-01	   1.5475303e-01	   1.3600075e-01	   1.2151963e-01	   1.0675311e-01	   9.2160881e-02	
   4.5415014e-01	   3.4839672e-01	   3.1439364e-01	   2.9054856e-01	   2.7680916e-01	   2.6116091e-01	   2.4408913e-01	   2.2638273e-01	   2.0776428e-01	   1.8873876e-01	   1.6800308e-01	   1.5139180e-01	   1.3174516e-01	   1.1263806e-01	   9.3428433e-02	   7.7023745e-02	   6.3465476e-02	   5.2809783e-02	   4.3449521e-02	   3.4492552e-02	
   4.8414809e-01	   3.3721274e-01	   3.0879134e-01	   2.9832143e-01	   2.8765881e-01	   2.7619648e-01	   2.5947827e-01	   2.4294990e-01	   2.2657047e-01	   2.1297616e-01	   2.0035815e-01	   1.8915409e-01	   1.7510831e-01	   1.5222359e-01	   1.2883133e-01	   1.1035645e-01	   9.3163133e-02	   7.8786577e-02	   6.8885207e-02	   5.8977604e-02	
   4.3782800e-01	   3.1238699e-01	   2.8544444e-01	   2.7257407e-01	   2.6453573e-01	   2.5790620e-01	   2.5120878e-01	   2.4042314e-01	   2.3458113e-01	   2.2708982e-01	   2.2272938e-01	   2.1944231e-01	   2.1405464e-01	   1.9544202e-01	   1.6948009e-01	   1.4331347e-01	   1.1977655e-01	   1.0265636e-01	   8.6194575e-02	   7.0959687e-02	
   4.3959504e-01	   3.3154255e-01	   2.9991889e-01	   2.8719705e-01	   2.8142476e-01	   2.7340579e-01	   2.6651877e-01	   2.5809050e-01	   2.4621834e-01	   2.2980040e-01	   2.0704871e-01	   1.8366414e-01	   1.6161162e-01	   1.3996994e-01	   1.2039578e-01	   1.0162681e-01	   8.2391679e-02	   6.9779941e-02	   5.8015406e-02	   4.7878563e-02	
   3.6557722e-01	   2.8818756e-01	   2.6862133e-01	   2.6533246e-01	   2.6526028e-01	   2.7287507e-01	   2.8040040e-01	   2.8063077e-01	   2.7674620e-01	   2.7366394e-01	   2.6749820e-01	   2.4471211e-01	   2.2324085e-01	   1.9309205e-01	   1.6685945e-01	   1.4570361e-01	   1.2832433e-01	   1.1209576e-01	   9.8507106e-02	   8.5049570e-02	
   3.5778797e-01	   2.4248731e-01	   1.9849491e-01	   1.7978257e-01	   1.7280948e-01	   1.6552347e-01	   1.5712678e-01	   1.4995730e-01	   1.4231716e-01	   1.3389480e-01	   1.2277383e-01	   1.1528641e-01	   1.0960054e-01	   1.0146558e-01	   9.0166271e-02	   7.8522980e-02	   6.7106903e-02	   5.7341916e-02	   4.9354315e-02	   4.3518901e-02	
   3.0119604e-01	   2.0607692e-01	   1.8135709e-01	   1.7333829e-01	   1.7351520e-01	   1.7479730e-01	   1.7893833e-01	   1.8052351e-01	   1.7617764e-01	   1.7037642e-01	   1.6576344e-01	   1.5964192e-01	   1.5341049e-01	   1.4246869e-01	   1.2760752e-01	   1.1209261e-01	   9.7323060e-02	   8.6458274e-02	   7.8155279e-02	   6.9157481e-02	
   3.5709983e-01	   2.6380348e-01	   2.4018812e-01	   2.3419017e-01	   2.3423141e-01	   2.3653859e-01	   2.4254131e-01	   2.5201178e-01	   2.5648614e-01	   2.5919098e-01	   2.5836164e-01	   2.5665432e-01	   2.5038350e-01	   2.3110569e-01	   2.0911461e-01	   1.8693858e-01	   1.6339314e-01	   1.4471824e-01	   1.2950408e-01	   1.1206549e-01	
   4.6812463e-01	   3.1288475e-01	   2.8405726e-01	   2.7290910e-01	   2.6786083e-01	   2.6798981e-01	   2.7463269e-01	   2.8366095e-01	   2.9201596e-01	   2.9415351e-01	   2.9707843e-01	   3.0461955e-01	   3.0848712e-01	   2.8492117e-01	   2.5024092e-01	   2.1357113e-01	   1.8031013e-01	   1.5330682e-01	   1.2860721e-01	   1.0716909e-01	
